2017-04-18 21:26:48,553 - root - INFO - Nework Params: 
2017-04-18 21:26:48,553 - root - INFO -    fc2_weight: <NDArray 64x128 @gpu(0)>
2017-04-18 21:26:48,554 - root - INFO -    qvalue_weight: <NDArray 4x64 @gpu(0)>
2017-04-18 21:26:48,554 - root - INFO -    fc1_weight: <NDArray 128x74 @gpu(0)>
2017-04-18 21:26:48,554 - root - INFO -    dqn_action: <NDArray 32 @gpu(0)>
2017-04-18 21:26:48,554 - root - INFO -    fc2_bias: <NDArray 64 @gpu(0)>
2017-04-18 21:26:48,554 - root - INFO -    data: <NDArray 32x74 @gpu(0)>
2017-04-18 21:26:48,554 - root - INFO -    dqn_target: <NDArray 32 @gpu(0)>
2017-04-18 21:26:48,554 - root - INFO -    fc1_bias: <NDArray 128 @gpu(0)>
2017-04-18 21:26:48,554 - root - INFO -    qvalue_bias: <NDArray 4 @gpu(0)>
2017-04-18 21:26:48,554 - root - INFO - Nework Aux Params: 
2017-04-18 21:26:48,554 - root - INFO - Optimizer Params: <class 'mxnet.optimizer.Adam'>
2017-04-18 21:26:48,554 - root - INFO -    epsilon: 1e-08
2017-04-18 21:26:48,554 - root - INFO -    beta2: 0.999
2017-04-18 21:26:48,554 - root - INFO -    beta1: 0.9
2017-04-18 21:26:48,554 - root - INFO -    rescale_grad: 1
2017-04-18 21:26:48,554 - root - INFO -    wd: 0.0
2017-04-18 21:26:48,554 - root - INFO -    lr: 0.0002
2017-04-18 21:26:51,413 - root - INFO - Epoch:0, Episode:1, Steps Left:95000/5000/100000, Reward:-120.000000, fps:1749.265875, Exploration:1.000000, Collision:0.038600/193 
2017-04-18 21:26:54,324 - root - INFO - Epoch:0, Episode:2, Steps Left:90000/5000/100000, Reward:-120.000000, fps:1717.785723, Exploration:1.000000, Collision:0.040200/201 
2017-04-18 21:26:57,344 - root - INFO - Epoch:0, Episode:3, Steps Left:85000/5000/100000, Reward:-112.000000, fps:1655.559486, Exploration:1.000000, Collision:0.036200/181 
2017-04-18 21:27:00,253 - root - INFO - Epoch:0, Episode:4, Steps Left:80000/5000/100000, Reward:-151.000000, fps:1718.567410, Exploration:1.000000, Collision:0.038200/191 
2017-04-18 21:27:03,336 - root - INFO - Epoch:0, Episode:5, Steps Left:75000/5000/100000, Reward:-183.000000, fps:1621.902715, Exploration:1.000000, Collision:0.044000/220 
2017-04-18 21:27:06,279 - root - INFO - Epoch:0, Episode:6, Steps Left:70000/5000/100000, Reward:-133.000000, fps:1699.055760, Exploration:1.000000, Collision:0.039200/196 
2017-04-18 21:27:09,237 - root - INFO - Epoch:0, Episode:7, Steps Left:65000/5000/100000, Reward:-106.000000, fps:1690.468408, Exploration:1.000000, Collision:0.038200/191 
2017-04-18 21:27:12,157 - root - INFO - Epoch:0, Episode:8, Steps Left:60000/5000/100000, Reward:-156.000000, fps:1712.670771, Exploration:1.000000, Collision:0.042200/211 
2017-04-18 21:27:15,292 - root - INFO - Epoch:0, Episode:9, Steps Left:55000/5000/100000, Reward:-193.000000, fps:1594.850489, Exploration:1.000000, Collision:0.046200/231 
2017-04-18 21:27:18,776 - root - INFO - Epoch:0, Episode:10, Steps Left:50000/5000/100000, Reward:-147.000000, fps:1435.391955, Exploration:1.000000, Collision:0.040200/201 
2017-04-18 21:27:26,077 - root - INFO - Epoch:0, Episode:11, Steps Left:45000/5000/100000, Reward:-152.000000, fps:684.847455, Exploration:0.991002, Collision:0.039000/195 , Avg Loss:0.903983/1000, Avg Q Value:0.029951/24 
2017-04-18 21:27:33,706 - root - INFO - Epoch:0, Episode:12, Steps Left:40000/5000/100000, Reward:-168.000000, fps:655.406104, Exploration:0.982002, Collision:0.043400/217 , Avg Loss:0.974496/1000, Avg Q Value:0.047902/89 
2017-04-18 21:27:40,949 - root - INFO - Epoch:0, Episode:13, Steps Left:35000/5000/100000, Reward:-134.000000, fps:690.328754, Exploration:0.973002, Collision:0.037600/188 , Avg Loss:1.287773/1000, Avg Q Value:0.027061/118 
2017-04-18 21:27:48,449 - root - INFO - Epoch:0, Episode:14, Steps Left:30000/5000/100000, Reward:-168.000000, fps:666.617164, Exploration:0.964002, Collision:0.040800/204 , Avg Loss:0.900456/1000, Avg Q Value:0.025231/167 
2017-04-18 21:27:55,847 - root - INFO - Epoch:0, Episode:15, Steps Left:25000/5000/100000, Reward:-138.000000, fps:675.905761, Exploration:0.955002, Collision:0.040000/200 , Avg Loss:1.089080/1000, Avg Q Value:0.036175/204 
2017-04-18 21:28:03,464 - root - INFO - Epoch:0, Episode:16, Steps Left:20000/5000/100000, Reward:-169.000000, fps:656.413482, Exploration:0.946002, Collision:0.042600/213 , Avg Loss:0.917232/1000, Avg Q Value:0.032015/260 
2017-04-18 21:28:10,596 - root - INFO - Epoch:0, Episode:17, Steps Left:15000/5000/100000, Reward:-164.000000, fps:701.159497, Exploration:0.937002, Collision:0.039200/196 , Avg Loss:1.186906/1000, Avg Q Value:0.023089/308 
2017-04-18 21:28:17,957 - root - INFO - Epoch:0, Episode:18, Steps Left:10000/5000/100000, Reward:-99.000000, fps:679.262835, Exploration:0.928002, Collision:0.034600/173 , Avg Loss:0.861073/1000, Avg Q Value:0.027949/346 
2017-04-18 21:28:25,473 - root - INFO - Epoch:0, Episode:19, Steps Left:5000/5000/100000, Reward:-157.000000, fps:665.203304, Exploration:0.919002, Collision:0.042000/210 , Avg Loss:0.920352/1000, Avg Q Value:0.026846/414 
2017-04-18 21:28:32,785 - root - INFO - Epoch:0, Episode:20, Steps Left:0/5000/100000, Reward:-161.000000, fps:683.819967, Exploration:0.910002, Collision:0.042600/213 , Avg Loss:0.832745/1000, Avg Q Value:0.024005/435 
2017-04-18 21:28:32,787 - root - INFO - Epoch:0, FPS:959.406448, Avg Reward: -146.550000/20
2017-04-18 21:28:39,996 - root - INFO - Epoch:1, Episode:1, Steps Left:95000/5000/100000, Reward:-153.000000, fps:693.595928, Exploration:0.901002, Collision:0.042000/210 , Avg Loss:0.776725/1000, Avg Q Value:0.023678/459 
2017-04-18 21:28:47,258 - root - INFO - Epoch:1, Episode:2, Steps Left:90000/5000/100000, Reward:-146.000000, fps:688.501244, Exploration:0.892002, Collision:0.043800/219 , Avg Loss:0.909371/1000, Avg Q Value:0.021046/512 
2017-04-18 21:28:54,785 - root - INFO - Epoch:1, Episode:3, Steps Left:85000/5000/100000, Reward:-168.000000, fps:664.297879, Exploration:0.883002, Collision:0.040800/204 , Avg Loss:0.940423/1000, Avg Q Value:0.013374/568 
2017-04-18 21:29:02,074 - root - INFO - Epoch:1, Episode:4, Steps Left:80000/5000/100000, Reward:-185.000000, fps:685.990640, Exploration:0.874002, Collision:0.044800/224 , Avg Loss:1.002710/1000, Avg Q Value:0.014761/628 
2017-04-18 21:29:09,411 - root - INFO - Epoch:1, Episode:5, Steps Left:75000/5000/100000, Reward:-205.000000, fps:681.453294, Exploration:0.865002, Collision:0.048400/242 , Avg Loss:0.975578/1000, Avg Q Value:0.020598/679 
