2017-04-15 19:34:50,506 - root - INFO - Nework Params: 
2017-04-15 19:34:50,506 - root - INFO -    fc2_weight: <NDArray 64x256 @gpu(0)>
2017-04-15 19:34:50,506 - root - INFO -    qvalue_weight: <NDArray 4x64 @gpu(0)>
2017-04-15 19:34:50,506 - root - INFO -    fc1_weight: <NDArray 256x74 @gpu(0)>
2017-04-15 19:34:50,506 - root - INFO -    fc2_bias: <NDArray 64 @gpu(0)>
2017-04-15 19:34:50,506 - root - INFO -    fc1_bias: <NDArray 256 @gpu(0)>
2017-04-15 19:34:50,506 - root - INFO -    qvalue_bias: <NDArray 4 @gpu(0)>
2017-04-15 19:34:50,506 - root - INFO - Optimizer Params: <class 'mxnet.optimizer.Adam'>
2017-04-15 19:34:50,506 - root - INFO -    epsilon: 1e-08
2017-04-15 19:34:50,506 - root - INFO -    beta2: 0.999
2017-04-15 19:34:50,506 - root - INFO -    beta1: 0.9
2017-04-15 19:34:50,507 - root - INFO -    rescale_grad: 0.03125
2017-04-15 19:34:50,507 - root - INFO -    wd: 0.0
2017-04-15 19:34:50,507 - root - INFO -    lr: 0.0001
2017-04-15 19:34:52,313 - root - INFO - Epoch:0, Episode:1, Steps Left:95000/5000/100000, Reward:134.000000, fps:2768.325628, Exploration:1.000000, Collision:0.021600/108 
2017-04-15 19:34:54,197 - root - INFO - Epoch:0, Episode:2, Steps Left:90000/5000/100000, Reward:143.000000, fps:2653.610718, Exploration:1.000000, Collision:0.028400/142 
2017-04-15 19:34:56,024 - root - INFO - Epoch:0, Episode:3, Steps Left:85000/5000/100000, Reward:121.000000, fps:2736.861667, Exploration:1.000000, Collision:0.026400/132 
2017-04-15 19:34:57,851 - root - INFO - Epoch:0, Episode:4, Steps Left:80000/5000/100000, Reward:156.000000, fps:2736.789878, Exploration:1.000000, Collision:0.022600/113 
2017-04-15 19:34:59,685 - root - INFO - Epoch:0, Episode:5, Steps Left:75000/5000/100000, Reward:146.000000, fps:2727.692842, Exploration:1.000000, Collision:0.024800/124 
2017-04-15 19:35:01,560 - root - INFO - Epoch:0, Episode:6, Steps Left:70000/5000/100000, Reward:142.000000, fps:2666.741945, Exploration:1.000000, Collision:0.025800/129 
2017-04-15 19:35:03,345 - root - INFO - Epoch:0, Episode:7, Steps Left:65000/5000/100000, Reward:120.000000, fps:2800.423839, Exploration:1.000000, Collision:0.026000/130 
2017-04-15 19:35:05,160 - root - INFO - Epoch:0, Episode:8, Steps Left:60000/5000/100000, Reward:122.000000, fps:2755.293176, Exploration:1.000000, Collision:0.026000/130 
2017-04-15 19:35:06,961 - root - INFO - Epoch:0, Episode:9, Steps Left:55000/5000/100000, Reward:155.000000, fps:2776.804650, Exploration:1.000000, Collision:0.021200/106 
2017-04-15 19:35:08,777 - root - INFO - Epoch:0, Episode:10, Steps Left:50000/5000/100000, Reward:122.000000, fps:2753.713600, Exploration:1.000000, Collision:0.026000/130 
2017-04-15 19:35:12,654 - root - INFO - Epoch:0, Episode:11, Steps Left:45000/5000/100000, Reward:114.000000, fps:1289.695227, Exploration:0.991002, Collision:0.027600/138 , Avg Loss:2.396062/1000, Avg Q Value:0.228002/28 
2017-04-15 19:35:16,357 - root - INFO - Epoch:0, Episode:12, Steps Left:40000/5000/100000, Reward:171.000000, fps:1350.368160, Exploration:0.982002, Collision:0.021600/108 , Avg Loss:2.105201/1000, Avg Q Value:0.223025/64 
2017-04-15 19:35:20,204 - root - INFO - Epoch:0, Episode:13, Steps Left:35000/5000/100000, Reward:150.000000, fps:1299.580645, Exploration:0.973002, Collision:0.024000/120 , Avg Loss:1.368872/1000, Avg Q Value:0.253911/118 
2017-04-15 19:35:23,968 - root - INFO - Epoch:0, Episode:14, Steps Left:30000/5000/100000, Reward:168.000000, fps:1328.653585, Exploration:0.964002, Collision:0.024600/123 , Avg Loss:1.442150/1000, Avg Q Value:0.266494/177 
2017-04-15 19:35:27,768 - root - INFO - Epoch:0, Episode:15, Steps Left:25000/5000/100000, Reward:227.000000, fps:1315.557882, Exploration:0.955002, Collision:0.019600/98 , Avg Loss:1.269682/1000, Avg Q Value:0.385585/184 
2017-04-15 19:35:31,728 - root - INFO - Epoch:0, Episode:16, Steps Left:20000/5000/100000, Reward:176.000000, fps:1262.941046, Exploration:0.946002, Collision:0.022200/111 , Avg Loss:1.325433/1000, Avg Q Value:0.352791/286 
2017-04-15 19:35:35,848 - root - INFO - Epoch:0, Episode:17, Steps Left:15000/5000/100000, Reward:196.000000, fps:1213.616075, Exploration:0.937002, Collision:0.024200/121 , Avg Loss:1.579368/1000, Avg Q Value:0.473458/288 
2017-04-15 19:35:40,232 - root - INFO - Epoch:0, Episode:18, Steps Left:10000/5000/100000, Reward:139.000000, fps:1140.586112, Exploration:0.928002, Collision:0.027400/137 , Avg Loss:1.562839/1000, Avg Q Value:0.435303/353 
2017-04-15 19:35:44,456 - root - INFO - Epoch:0, Episode:19, Steps Left:5000/5000/100000, Reward:185.000000, fps:1183.671173, Exploration:0.919002, Collision:0.025200/126 , Avg Loss:2.085148/1000, Avg Q Value:0.530191/375 
2017-04-15 19:35:48,669 - root - INFO - Epoch:0, Episode:20, Steps Left:0/5000/100000, Reward:196.000000, fps:1186.859626, Exploration:0.910002, Collision:0.018800/94 , Avg Loss:1.968237/1000, Avg Q Value:0.527216/457 
2017-04-15 19:35:48,669 - root - INFO - Epoch:0, FPS:1719.324388, Avg Reward: 154.150000/20
2017-04-15 19:35:53,051 - root - INFO - Epoch:1, Episode:1, Steps Left:95000/5000/100000, Reward:160.000000, fps:1141.057265, Exploration:0.901002, Collision:0.028600/143 , Avg Loss:2.594872/1000, Avg Q Value:0.625171/511 
2017-04-15 19:35:57,336 - root - INFO - Epoch:1, Episode:2, Steps Left:90000/5000/100000, Reward:165.000000, fps:1167.140557, Exploration:0.892002, Collision:0.023200/116 , Avg Loss:2.356169/1000, Avg Q Value:0.620921/543 
2017-04-15 19:36:01,592 - root - INFO - Epoch:1, Episode:3, Steps Left:85000/5000/100000, Reward:204.000000, fps:1174.781943, Exploration:0.883002, Collision:0.025000/125 , Avg Loss:2.867112/1000, Avg Q Value:0.795221/564 
