2017-04-14 23:12:16,487 - root - INFO - Epoch:0, Episode:1, Steps Left:95000/5000/100000, Reward:106.000000, fps:2748.213005, Exploration:1.000000, Collision:0.021400/107 
2017-04-14 23:12:18,315 - root - INFO - Epoch:0, Episode:2, Steps Left:90000/5000/100000, Reward:149.000000, fps:2735.515439, Exploration:1.000000, Collision:0.025400/127 
2017-04-14 23:12:20,153 - root - INFO - Epoch:0, Episode:3, Steps Left:85000/5000/100000, Reward:118.000000, fps:2719.276862, Exploration:1.000000, Collision:0.029000/145 
2017-04-14 23:12:21,943 - root - INFO - Epoch:0, Episode:4, Steps Left:80000/5000/100000, Reward:144.000000, fps:2794.819790, Exploration:1.000000, Collision:0.022400/112 
2017-04-14 23:12:23,796 - root - INFO - Epoch:0, Episode:5, Steps Left:75000/5000/100000, Reward:141.000000, fps:2698.485471, Exploration:1.000000, Collision:0.022800/114 
2017-04-14 23:12:25,632 - root - INFO - Epoch:0, Episode:6, Steps Left:70000/5000/100000, Reward:149.000000, fps:2723.747709, Exploration:1.000000, Collision:0.024400/122 
2017-04-14 23:12:27,541 - root - INFO - Epoch:0, Episode:7, Steps Left:65000/5000/100000, Reward:138.000000, fps:2619.280730, Exploration:1.000000, Collision:0.027400/137 
2017-04-14 23:12:29,385 - root - INFO - Epoch:0, Episode:8, Steps Left:60000/5000/100000, Reward:133.000000, fps:2711.087882, Exploration:1.000000, Collision:0.024600/123 
2017-04-14 23:12:31,260 - root - INFO - Epoch:0, Episode:9, Steps Left:55000/5000/100000, Reward:147.000000, fps:2666.380849, Exploration:1.000000, Collision:0.026000/130 
2017-04-14 23:12:33,159 - root - INFO - Epoch:0, Episode:10, Steps Left:50000/5000/100000, Reward:157.000000, fps:2634.174257, Exploration:1.000000, Collision:0.025400/127 
2017-04-14 23:12:37,367 - root - INFO - Epoch:0, Episode:11, Steps Left:45000/5000/100000, Reward:143.000000, fps:1188.043248, Exploration:0.991002, Collision:0.022000/110 , Avg Loss:1.822200/1000, Avg Q Value:0.032905/19 
2017-04-14 23:12:41,484 - root - INFO - Epoch:0, Episode:12, Steps Left:40000/5000/100000, Reward:129.000000, fps:1214.684254, Exploration:0.982002, Collision:0.024200/121 , Avg Loss:1.474845/1000, Avg Q Value:0.037065/61 
2017-04-14 23:12:45,472 - root - INFO - Epoch:0, Episode:13, Steps Left:35000/5000/100000, Reward:108.000000, fps:1253.708769, Exploration:0.973002, Collision:0.025800/129 , Avg Loss:1.217922/1000, Avg Q Value:0.110415/131 
2017-04-14 23:12:49,545 - root - INFO - Epoch:0, Episode:14, Steps Left:30000/5000/100000, Reward:161.000000, fps:1227.727752, Exploration:0.964002, Collision:0.022200/111 , Avg Loss:1.151541/1000, Avg Q Value:0.136811/165 
2017-04-14 23:12:53,731 - root - INFO - Epoch:0, Episode:15, Steps Left:25000/5000/100000, Reward:174.000000, fps:1194.451154, Exploration:0.955002, Collision:0.026000/130 , Avg Loss:1.314172/1000, Avg Q Value:0.158403/206 
2017-04-14 23:12:58,109 - root - INFO - Epoch:0, Episode:16, Steps Left:20000/5000/100000, Reward:119.000000, fps:1142.131161, Exploration:0.946002, Collision:0.033400/167 , Avg Loss:1.416308/1000, Avg Q Value:0.169610/237 
2017-04-14 23:13:02,336 - root - INFO - Epoch:0, Episode:17, Steps Left:15000/5000/100000, Reward:143.000000, fps:1183.059856, Exploration:0.937002, Collision:0.025200/126 , Avg Loss:1.718691/1000, Avg Q Value:0.250609/306 
2017-04-14 23:13:06,561 - root - INFO - Epoch:0, Episode:18, Steps Left:10000/5000/100000, Reward:214.000000, fps:1183.326073, Exploration:0.928002, Collision:0.022200/111 , Avg Loss:1.679445/1000, Avg Q Value:0.299914/320 
2017-04-14 23:13:10,727 - root - INFO - Epoch:0, Episode:19, Steps Left:5000/5000/100000, Reward:164.000000, fps:1200.393760, Exploration:0.919002, Collision:0.023600/118 , Avg Loss:2.355881/1000, Avg Q Value:0.392546/410 
2017-04-14 23:13:14,890 - root - INFO - Epoch:0, Episode:20, Steps Left:0/5000/100000, Reward:158.000000, fps:1201.129335, Exploration:0.910002, Collision:0.025200/126 , Avg Loss:1.949089/1000, Avg Q Value:0.356120/432 
2017-04-14 23:13:14,890 - root - INFO - Epoch:0, FPS:1660.510055, Avg Reward: 144.750000/20
2017-04-14 23:13:19,213 - root - INFO - Epoch:1, Episode:1, Steps Left:95000/5000/100000, Reward:145.000000, fps:1156.531700, Exploration:0.901002, Collision:0.024800/124 , Avg Loss:2.405038/1000, Avg Q Value:0.493262/460 
2017-04-14 23:13:23,360 - root - INFO - Epoch:1, Episode:2, Steps Left:90000/5000/100000, Reward:163.000000, fps:1205.708585, Exploration:0.892002, Collision:0.023800/119 , Avg Loss:2.333703/1000, Avg Q Value:0.546721/506 
