2017-04-15 21:02:35,194 - root - INFO - Nework Params: 
2017-04-15 21:02:35,194 - root - INFO -    fc2_weight: <NDArray 64x528 @gpu(0)>
2017-04-15 21:02:35,194 - root - INFO -    qvalue_weight: <NDArray 4x64 @gpu(0)>
2017-04-15 21:02:35,194 - root - INFO -    fc1_weight: <NDArray 528x218 @gpu(0)>
2017-04-15 21:02:35,194 - root - INFO -    fc2_bias: <NDArray 64 @gpu(0)>
2017-04-15 21:02:35,194 - root - INFO -    fc1_bias: <NDArray 528 @gpu(0)>
2017-04-15 21:02:35,194 - root - INFO -    qvalue_bias: <NDArray 4 @gpu(0)>
2017-04-15 21:02:35,194 - root - INFO - Optimizer Params: <class 'mxnet.optimizer.Adam'>
2017-04-15 21:02:35,194 - root - INFO -    epsilon: 1e-08
2017-04-15 21:02:35,194 - root - INFO -    beta2: 0.999
2017-04-15 21:02:35,194 - root - INFO -    beta1: 0.9
2017-04-15 21:02:35,194 - root - INFO -    rescale_grad: 0.03125
2017-04-15 21:02:35,194 - root - INFO -    wd: 0.0
2017-04-15 21:02:35,194 - root - INFO -    lr: 0.0001
2017-04-15 21:02:37,437 - root - INFO - Epoch:0, Episode:1, Steps Left:95000/5000/100000, Reward:146.000000, fps:2229.918920, Exploration:1.000000, Collision:0.026600/133 
2017-04-15 21:02:39,416 - root - INFO - Epoch:0, Episode:2, Steps Left:90000/5000/100000, Reward:138.000000, fps:2526.866951, Exploration:1.000000, Collision:0.025800/129 
2017-04-15 21:02:41,235 - root - INFO - Epoch:0, Episode:3, Steps Left:85000/5000/100000, Reward:117.000000, fps:2748.060674, Exploration:1.000000, Collision:0.026400/132 
2017-04-15 21:02:43,043 - root - INFO - Epoch:0, Episode:4, Steps Left:80000/5000/100000, Reward:159.000000, fps:2765.738974, Exploration:1.000000, Collision:0.026000/130 
2017-04-15 21:02:44,868 - root - INFO - Epoch:0, Episode:5, Steps Left:75000/5000/100000, Reward:144.000000, fps:2741.089588, Exploration:1.000000, Collision:0.026800/134 
2017-04-15 21:02:46,698 - root - INFO - Epoch:0, Episode:6, Steps Left:70000/5000/100000, Reward:135.000000, fps:2732.346277, Exploration:1.000000, Collision:0.025000/125 
2017-04-15 21:02:48,515 - root - INFO - Epoch:0, Episode:7, Steps Left:65000/5000/100000, Reward:120.000000, fps:2751.027133, Exploration:1.000000, Collision:0.027200/136 
2017-04-15 21:02:50,344 - root - INFO - Epoch:0, Episode:8, Steps Left:60000/5000/100000, Reward:131.000000, fps:2734.173743, Exploration:1.000000, Collision:0.024400/122 
2017-04-15 21:02:52,156 - root - INFO - Epoch:0, Episode:9, Steps Left:55000/5000/100000, Reward:136.000000, fps:2759.549230, Exploration:1.000000, Collision:0.022200/111 
2017-04-15 21:02:53,983 - root - INFO - Epoch:0, Episode:10, Steps Left:50000/5000/100000, Reward:135.000000, fps:2737.023475, Exploration:1.000000, Collision:0.026600/133 
2017-04-15 21:02:58,012 - root - INFO - Epoch:0, Episode:11, Steps Left:45000/5000/100000, Reward:143.000000, fps:1241.244225, Exploration:0.995501, Collision:0.026600/133 , Avg Loss:2.273196/1000, Avg Q Value:0.011318/11 
2017-04-15 21:03:02,054 - root - INFO - Epoch:0, Episode:12, Steps Left:40000/5000/100000, Reward:132.000000, fps:1236.801113, Exploration:0.991001, Collision:0.022000/110 , Avg Loss:1.663068/1000, Avg Q Value:0.022781/34 
2017-04-15 21:03:06,196 - root - INFO - Epoch:0, Episode:13, Steps Left:35000/5000/100000, Reward:143.000000, fps:1207.238462, Exploration:0.986501, Collision:0.021800/109 , Avg Loss:1.156325/1000, Avg Q Value:0.086631/50 
2017-04-15 21:03:10,197 - root - INFO - Epoch:0, Episode:14, Steps Left:30000/5000/100000, Reward:170.000000, fps:1249.756339, Exploration:0.982001, Collision:0.022200/111 , Avg Loss:1.054921/1000, Avg Q Value:0.129769/72 
2017-04-15 21:03:14,391 - root - INFO - Epoch:0, Episode:15, Steps Left:25000/5000/100000, Reward:164.000000, fps:1192.219967, Exploration:0.977501, Collision:0.019200/96 , Avg Loss:1.360177/1000, Avg Q Value:0.134656/112 
2017-04-15 21:03:18,433 - root - INFO - Epoch:0, Episode:16, Steps Left:20000/5000/100000, Reward:118.000000, fps:1237.130163, Exploration:0.973001, Collision:0.026800/134 , Avg Loss:1.290672/1000, Avg Q Value:0.152299/124 
2017-04-15 21:03:22,517 - root - INFO - Epoch:0, Episode:17, Steps Left:15000/5000/100000, Reward:134.000000, fps:1224.450927, Exploration:0.968501, Collision:0.029000/145 , Avg Loss:1.594687/1000, Avg Q Value:0.185836/157 
2017-04-15 21:03:26,508 - root - INFO - Epoch:0, Episode:18, Steps Left:10000/5000/100000, Reward:133.000000, fps:1252.816018, Exploration:0.964001, Collision:0.026600/133 , Avg Loss:1.456959/1000, Avg Q Value:0.200563/161 
2017-04-15 21:03:30,947 - root - INFO - Epoch:0, Episode:19, Steps Left:5000/5000/100000, Reward:204.000000, fps:1126.334169, Exploration:0.959501, Collision:0.021600/108 , Avg Loss:2.207209/1000, Avg Q Value:0.417846/198 
2017-04-15 21:03:35,190 - root - INFO - Epoch:0, Episode:20, Steps Left:0/5000/100000, Reward:156.000000, fps:1178.585932, Exploration:0.955001, Collision:0.023600/118 , Avg Loss:1.860662/1000, Avg Q Value:0.353998/241 
2017-04-15 21:03:35,191 - root - INFO - Epoch:0, FPS:1666.794118, Avg Reward: 142.900000/20
2017-04-15 21:03:39,431 - root - INFO - Epoch:1, Episode:1, Steps Left:95000/5000/100000, Reward:151.000000, fps:1179.036176, Exploration:0.950501, Collision:0.025600/128 , Avg Loss:2.275270/1000, Avg Q Value:0.422955/211 
2017-04-15 21:03:43,577 - root - INFO - Epoch:1, Episode:2, Steps Left:90000/5000/100000, Reward:176.000000, fps:1206.212401, Exploration:0.946001, Collision:0.022800/114 , Avg Loss:2.321066/1000, Avg Q Value:0.469722/305 
2017-04-15 21:03:47,671 - root - INFO - Epoch:1, Episode:3, Steps Left:85000/5000/100000, Reward:139.000000, fps:1221.399156, Exploration:0.941501, Collision:0.028200/141 , Avg Loss:2.862771/1000, Avg Q Value:0.553589/286 
2017-04-15 21:03:51,939 - root - INFO - Epoch:1, Episode:4, Steps Left:80000/5000/100000, Reward:157.000000, fps:1171.496828, Exploration:0.937001, Collision:0.024400/122 , Avg Loss:2.733212/1000, Avg Q Value:0.569160/329 
2017-04-15 21:03:56,242 - root - INFO - Epoch:1, Episode:5, Steps Left:75000/5000/100000, Reward:170.000000, fps:1161.881782, Exploration:0.932501, Collision:0.024600/123 , Avg Loss:3.078374/1000, Avg Q Value:0.718435/293 
2017-04-15 21:04:00,602 - root - INFO - Epoch:1, Episode:6, Steps Left:70000/5000/100000, Reward:160.000000, fps:1146.878952, Exploration:0.928001, Collision:0.026400/132 , Avg Loss:2.960250/1000, Avg Q Value:0.776407/313 
2017-04-15 21:04:04,990 - root - INFO - Epoch:1, Episode:7, Steps Left:65000/5000/100000, Reward:168.000000, fps:1139.638532, Exploration:0.923501, Collision:0.026400/132 , Avg Loss:3.719909/1000, Avg Q Value:0.894776/368 
2017-04-15 21:04:09,131 - root - INFO - Epoch:1, Episode:8, Steps Left:60000/5000/100000, Reward:169.000000, fps:1207.490852, Exploration:0.919001, Collision:0.026600/133 , Avg Loss:3.518576/1000, Avg Q Value:0.912942/404 
2017-04-15 21:04:13,317 - root - INFO - Epoch:1, Episode:9, Steps Left:55000/5000/100000, Reward:173.000000, fps:1194.578386, Exploration:0.914501, Collision:0.023400/117 , Avg Loss:3.337901/1000, Avg Q Value:1.037003/419 
2017-04-15 21:04:17,446 - root - INFO - Epoch:1, Episode:10, Steps Left:50000/5000/100000, Reward:142.000000, fps:1210.945507, Exploration:0.910001, Collision:0.026600/133 , Avg Loss:3.336926/1000, Avg Q Value:1.045697/427 
2017-04-15 21:04:21,577 - root - INFO - Epoch:1, Episode:11, Steps Left:45000/5000/100000, Reward:184.000000, fps:1210.296831, Exploration:0.905501, Collision:0.028200/141 , Avg Loss:3.527360/1000, Avg Q Value:1.213493/468 
2017-04-15 21:04:25,767 - root - INFO - Epoch:1, Episode:12, Steps Left:40000/5000/100000, Reward:185.000000, fps:1193.403444, Exploration:0.901001, Collision:0.026600/133 , Avg Loss:3.446244/1000, Avg Q Value:1.202307/451 
2017-04-15 21:04:29,944 - root - INFO - Epoch:1, Episode:13, Steps Left:35000/5000/100000, Reward:182.000000, fps:1197.045698, Exploration:0.896501, Collision:0.027600/138 , Avg Loss:3.452867/1000, Avg Q Value:1.381288/466 
2017-04-15 21:04:34,207 - root - INFO - Epoch:1, Episode:14, Steps Left:30000/5000/100000, Reward:205.000000, fps:1172.978722, Exploration:0.892001, Collision:0.025000/125 , Avg Loss:3.889555/1000, Avg Q Value:1.377739/474 
2017-04-15 21:04:38,654 - root - INFO - Epoch:1, Episode:15, Steps Left:25000/5000/100000, Reward:196.000000, fps:1124.486544, Exploration:0.887501, Collision:0.023200/116 , Avg Loss:3.811451/1000, Avg Q Value:1.477622/543 
2017-04-15 21:04:42,962 - root - INFO - Epoch:1, Episode:16, Steps Left:20000/5000/100000, Reward:208.000000, fps:1160.534633, Exploration:0.883001, Collision:0.025200/126 , Avg Loss:3.887451/1000, Avg Q Value:1.631072/553 
2017-04-15 21:04:47,110 - root - INFO - Epoch:1, Episode:17, Steps Left:15000/5000/100000, Reward:235.000000, fps:1205.604476, Exploration:0.878501, Collision:0.025200/126 , Avg Loss:3.944827/1000, Avg Q Value:1.689835/614 
2017-04-15 21:04:51,448 - root - INFO - Epoch:1, Episode:18, Steps Left:10000/5000/100000, Reward:193.000000, fps:1152.508718, Exploration:0.874001, Collision:0.024200/121 , Avg Loss:3.859907/1000, Avg Q Value:1.708639/581 
2017-04-15 21:04:55,548 - root - INFO - Epoch:1, Episode:19, Steps Left:5000/5000/100000, Reward:181.000000, fps:1219.563640, Exploration:0.869501, Collision:0.027600/138 , Avg Loss:4.260565/1000, Avg Q Value:1.825958/642 
2017-04-15 21:04:59,815 - root - INFO - Epoch:1, Episode:20, Steps Left:0/5000/100000, Reward:222.000000, fps:1171.795251, Exploration:0.865001, Collision:0.025600/128 , Avg Loss:4.055546/1000, Avg Q Value:1.934622/683 
2017-04-15 21:04:59,816 - root - INFO - Epoch:1, FPS:1181.686666, Avg Reward: 179.800000/20
2017-04-15 21:05:04,193 - root - INFO - Epoch:2, Episode:1, Steps Left:95000/5000/100000, Reward:218.000000, fps:1142.494659, Exploration:0.860501, Collision:0.025600/128 , Avg Loss:4.010220/1000, Avg Q Value:1.988231/669 
2017-04-15 21:05:08,303 - root - INFO - Epoch:2, Episode:2, Steps Left:90000/5000/100000, Reward:237.000000, fps:1216.463680, Exploration:0.856001, Collision:0.021800/109 , Avg Loss:3.933713/1000, Avg Q Value:2.018360/681 
2017-04-15 21:05:12,456 - root - INFO - Epoch:2, Episode:3, Steps Left:85000/5000/100000, Reward:225.000000, fps:1204.021980, Exploration:0.851501, Collision:0.025400/127 , Avg Loss:3.663678/1000, Avg Q Value:2.138248/759 
