2017-04-14 22:17:25,803 - root - INFO - Epoch:0, Episode:1, Steps Left:95000/5000/100000, Reward:234.000000, fps:1673.562863, Exploration:1.000000, Collision:0.038400/1920 
2017-04-14 22:17:28,755 - root - INFO - Epoch:0, Episode:2, Steps Left:90000/5000/100000, Reward:234.000000, fps:1694.281234, Exploration:1.000000, Collision:0.042200/2110 
2017-04-14 22:17:31,733 - root - INFO - Epoch:0, Episode:3, Steps Left:85000/5000/100000, Reward:170.000000, fps:1678.719431, Exploration:1.000000, Collision:0.043800/2190 
2017-04-14 22:17:34,693 - root - INFO - Epoch:0, Episode:4, Steps Left:80000/5000/100000, Reward:211.000000, fps:1689.333130, Exploration:1.000000, Collision:0.037800/1890 
2017-04-14 22:17:37,649 - root - INFO - Epoch:0, Episode:5, Steps Left:75000/5000/100000, Reward:220.000000, fps:1691.547088, Exploration:1.000000, Collision:0.038200/1910 
2017-04-14 22:17:40,596 - root - INFO - Epoch:0, Episode:6, Steps Left:70000/5000/100000, Reward:197.000000, fps:1696.583125, Exploration:1.000000, Collision:0.038400/1920 
2017-04-14 22:17:43,552 - root - INFO - Epoch:0, Episode:7, Steps Left:65000/5000/100000, Reward:222.000000, fps:1691.536173, Exploration:1.000000, Collision:0.035400/1770 
2017-04-14 22:17:46,516 - root - INFO - Epoch:0, Episode:8, Steps Left:60000/5000/100000, Reward:220.000000, fps:1686.963732, Exploration:1.000000, Collision:0.038600/1930 
2017-04-14 22:17:49,490 - root - INFO - Epoch:0, Episode:9, Steps Left:55000/5000/100000, Reward:252.000000, fps:1681.636584, Exploration:1.000000, Collision:0.033000/1650 
2017-04-14 22:17:52,470 - root - INFO - Epoch:0, Episode:10, Steps Left:50000/5000/100000, Reward:168.000000, fps:1677.866433, Exploration:1.000000, Collision:0.040200/2010 
2017-04-14 22:17:56,924 - root - INFO - Epoch:0, Episode:11, Steps Left:45000/5000/100000, Reward:232.000000, fps:1122.624239, Exploration:0.991002, Collision:0.036000/1800 , Avg Loss:2.745333/1000, Avg Q Value:0.039014/23 
2017-04-14 22:18:01,352 - root - INFO - Epoch:0, Episode:12, Steps Left:40000/5000/100000, Reward:211.000000, fps:1129.271542, Exploration:0.982002, Collision:0.041200/2060 , Avg Loss:2.276015/1000, Avg Q Value:0.031474/71 
2017-04-14 22:18:05,859 - root - INFO - Epoch:0, Episode:13, Steps Left:35000/5000/100000, Reward:194.000000, fps:1109.319918, Exploration:0.973002, Collision:0.039000/1950 , Avg Loss:5.689628/1000, Avg Q Value:0.169741/112 
2017-04-14 22:18:10,637 - root - INFO - Epoch:0, Episode:14, Steps Left:30000/5000/100000, Reward:230.000000, fps:1046.495828, Exploration:0.964002, Collision:0.041000/2050 , Avg Loss:4.168342/1000, Avg Q Value:0.187162/188 
2017-04-14 22:18:15,140 - root - INFO - Epoch:0, Episode:15, Steps Left:25000/5000/100000, Reward:262.000000, fps:1110.451760, Exploration:0.955002, Collision:0.034000/1700 , Avg Loss:4.345342/1000, Avg Q Value:0.318065/169 
2017-04-14 22:18:19,600 - root - INFO - Epoch:0, Episode:16, Steps Left:20000/5000/100000, Reward:187.000000, fps:1121.214018, Exploration:0.946002, Collision:0.041800/2090 , Avg Loss:3.754627/1000, Avg Q Value:0.290118/242 
2017-04-14 22:18:24,125 - root - INFO - Epoch:0, Episode:17, Steps Left:15000/5000/100000, Reward:254.000000, fps:1104.932822, Exploration:0.937002, Collision:0.037800/1890 , Avg Loss:3.514255/1000, Avg Q Value:0.379816/298 
2017-04-14 22:18:28,736 - root - INFO - Epoch:0, Episode:18, Steps Left:10000/5000/100000, Reward:298.000000, fps:1084.353596, Exploration:0.928002, Collision:0.033600/1680 , Avg Loss:5.340100/1000, Avg Q Value:0.404085/336 
2017-04-14 22:18:33,791 - root - INFO - Epoch:0, Episode:19, Steps Left:5000/5000/100000, Reward:255.000000, fps:989.240840, Exploration:0.919002, Collision:0.036800/1840 , Avg Loss:4.416943/1000, Avg Q Value:0.434133/379 
2017-04-14 22:18:38,309 - root - INFO - Epoch:0, Episode:20, Steps Left:0/5000/100000, Reward:268.000000, fps:1106.636865, Exploration:0.910002, Collision:0.037400/1870 , Avg Loss:5.752931/1000, Avg Q Value:0.453486/420 
2017-04-14 22:18:38,309 - root - INFO - Epoch:0, FPS:1324.615456, Avg Reward: 225.950000/20
