2017-04-15 18:56:23,716 - root - INFO - Nework Params: 
2017-04-15 18:56:23,716 - root - INFO -    fc2_weight: <NDArray 64x256 @gpu(0)>
2017-04-15 18:56:23,716 - root - INFO -    qvalue_weight: <NDArray 4x64 @gpu(0)>
2017-04-15 18:56:23,716 - root - INFO -    fc1_weight: <NDArray 256x74 @gpu(0)>
2017-04-15 18:56:23,716 - root - INFO -    fc2_bias: <NDArray 64 @gpu(0)>
2017-04-15 18:56:23,716 - root - INFO -    fc1_bias: <NDArray 256 @gpu(0)>
2017-04-15 18:56:23,717 - root - INFO -    qvalue_bias: <NDArray 4 @gpu(0)>
2017-04-15 18:56:23,717 - root - INFO - Optimizer Params: <class 'mxnet.optimizer.Adam'>
2017-04-15 18:56:23,717 - root - INFO -    epsilon: 1e-08
2017-04-15 18:56:23,717 - root - INFO -    beta2: 0.999
2017-04-15 18:56:23,717 - root - INFO -    beta1: 0.9
2017-04-15 18:56:23,717 - root - INFO -    rescale_grad: 0.03125
2017-04-15 18:56:23,717 - root - INFO -    wd: 0.0
2017-04-15 18:56:23,717 - root - INFO -    lr: 0.0001
2017-04-15 18:56:25,828 - root - INFO - Epoch:0, Episode:1, Steps Left:95000/5000/100000, Reward:174.000000, fps:2368.848768, Exploration:1.000000, Collision:0.025000/125 
2017-04-15 18:56:27,896 - root - INFO - Epoch:0, Episode:2, Steps Left:90000/5000/100000, Reward:159.000000, fps:2417.743591, Exploration:1.000000, Collision:0.023600/118 
2017-04-15 18:56:29,950 - root - INFO - Epoch:0, Episode:3, Steps Left:85000/5000/100000, Reward:158.000000, fps:2434.209434, Exploration:1.000000, Collision:0.020800/104 
2017-04-15 18:56:32,056 - root - INFO - Epoch:0, Episode:4, Steps Left:80000/5000/100000, Reward:117.000000, fps:2374.344895, Exploration:1.000000, Collision:0.028600/143 
2017-04-15 18:56:34,093 - root - INFO - Epoch:0, Episode:5, Steps Left:75000/5000/100000, Reward:137.000000, fps:2454.530973, Exploration:1.000000, Collision:0.025400/127 
2017-04-15 18:56:36,136 - root - INFO - Epoch:0, Episode:6, Steps Left:70000/5000/100000, Reward:120.000000, fps:2447.712961, Exploration:1.000000, Collision:0.027600/138 
2017-04-15 18:56:38,155 - root - INFO - Epoch:0, Episode:7, Steps Left:65000/5000/100000, Reward:114.000000, fps:2477.598966, Exploration:1.000000, Collision:0.027200/136 
2017-04-15 18:56:40,192 - root - INFO - Epoch:0, Episode:8, Steps Left:60000/5000/100000, Reward:109.000000, fps:2454.740707, Exploration:1.000000, Collision:0.029400/147 
2017-04-15 18:56:42,216 - root - INFO - Epoch:0, Episode:9, Steps Left:55000/5000/100000, Reward:99.000000, fps:2470.383753, Exploration:1.000000, Collision:0.027800/139 
2017-04-15 18:56:44,271 - root - INFO - Epoch:0, Episode:10, Steps Left:50000/5000/100000, Reward:147.000000, fps:2432.435505, Exploration:1.000000, Collision:0.028200/141 
2017-04-15 18:56:48,043 - root - INFO - Epoch:0, Episode:11, Steps Left:45000/5000/100000, Reward:141.000000, fps:1325.673766, Exploration:0.991002, Collision:0.023600/118 , Avg Loss:2.295599/1000, Avg Q Value:0.047509/18 
2017-04-15 18:56:51,824 - root - INFO - Epoch:0, Episode:12, Steps Left:40000/5000/100000, Reward:113.000000, fps:1322.513014, Exploration:0.982002, Collision:0.024800/124 , Avg Loss:1.790968/1000, Avg Q Value:0.043708/71 
2017-04-15 18:56:55,950 - root - INFO - Epoch:0, Episode:13, Steps Left:35000/5000/100000, Reward:135.000000, fps:1211.840062, Exploration:0.973002, Collision:0.026200/131 , Avg Loss:1.142668/1000, Avg Q Value:0.071698/104 
2017-04-15 18:56:59,790 - root - INFO - Epoch:0, Episode:14, Steps Left:30000/5000/100000, Reward:152.000000, fps:1302.350607, Exploration:0.964002, Collision:0.023000/115 , Avg Loss:1.202234/1000, Avg Q Value:0.088258/170 
2017-04-15 18:57:03,567 - root - INFO - Epoch:0, Episode:15, Steps Left:25000/5000/100000, Reward:146.000000, fps:1323.567873, Exploration:0.955002, Collision:0.023800/119 , Avg Loss:1.486055/1000, Avg Q Value:0.156435/207 
2017-04-15 18:57:07,295 - root - INFO - Epoch:0, Episode:16, Steps Left:20000/5000/100000, Reward:141.000000, fps:1341.385583, Exploration:0.946002, Collision:0.022800/114 , Avg Loss:1.162226/1000, Avg Q Value:0.120077/238 
2017-04-15 18:57:11,049 - root - INFO - Epoch:0, Episode:17, Steps Left:15000/5000/100000, Reward:191.000000, fps:1332.020083, Exploration:0.937002, Collision:0.021000/105 , Avg Loss:1.795450/1000, Avg Q Value:0.222580/264 
2017-04-15 18:57:15,140 - root - INFO - Epoch:0, Episode:18, Steps Left:10000/5000/100000, Reward:162.000000, fps:1222.100384, Exploration:0.928002, Collision:0.027200/136 , Avg Loss:1.963683/1000, Avg Q Value:0.207387/347 
2017-04-15 18:57:18,881 - root - INFO - Epoch:0, Episode:19, Steps Left:5000/5000/100000, Reward:158.000000, fps:1336.629988, Exploration:0.919002, Collision:0.023000/115 , Avg Loss:1.824392/1000, Avg Q Value:0.327371/358 
2017-04-15 18:57:22,718 - root - INFO - Epoch:0, Episode:20, Steps Left:0/5000/100000, Reward:195.000000, fps:1303.160124, Exploration:0.910002, Collision:0.022400/112 , Avg Loss:1.904599/1000, Avg Q Value:0.347271/412 
2017-04-15 18:57:22,719 - root - INFO - Epoch:0, FPS:1694.877366, Avg Reward: 143.400000/20
2017-04-15 18:57:26,576 - root - INFO - Epoch:1, Episode:1, Steps Left:95000/5000/100000, Reward:171.000000, fps:1296.247238, Exploration:0.901002, Collision:0.022200/111 , Avg Loss:2.354432/1000, Avg Q Value:0.404140/473 
2017-04-15 18:57:30,344 - root - INFO - Epoch:1, Episode:2, Steps Left:90000/5000/100000, Reward:197.000000, fps:1327.070588, Exploration:0.892002, Collision:0.024400/122 , Avg Loss:2.134454/1000, Avg Q Value:0.445454/546 
2017-04-15 18:57:34,074 - root - INFO - Epoch:1, Episode:3, Steps Left:85000/5000/100000, Reward:233.000000, fps:1340.380955, Exploration:0.883002, Collision:0.022600/113 , Avg Loss:2.392385/1000, Avg Q Value:0.527956/559 
2017-04-15 18:57:37,865 - root - INFO - Epoch:1, Episode:4, Steps Left:80000/5000/100000, Reward:171.000000, fps:1319.093108, Exploration:0.874002, Collision:0.023000/115 , Avg Loss:2.409815/1000, Avg Q Value:0.559923/616 
2017-04-15 18:57:41,648 - root - INFO - Epoch:1, Episode:5, Steps Left:75000/5000/100000, Reward:208.000000, fps:1321.693276, Exploration:0.865002, Collision:0.019600/98 , Avg Loss:2.797222/1000, Avg Q Value:0.654404/625 
2017-04-15 18:57:45,434 - root - INFO - Epoch:1, Episode:6, Steps Left:70000/5000/100000, Reward:205.000000, fps:1320.904504, Exploration:0.856002, Collision:0.022200/111 , Avg Loss:2.399390/1000, Avg Q Value:0.674305/700 
2017-04-15 18:57:49,223 - root - INFO - Epoch:1, Episode:7, Steps Left:65000/5000/100000, Reward:196.000000, fps:1319.618102, Exploration:0.847002, Collision:0.023600/118 , Avg Loss:3.110510/1000, Avg Q Value:0.811276/722 
2017-04-15 18:57:53,036 - root - INFO - Epoch:1, Episode:8, Steps Left:60000/5000/100000, Reward:243.000000, fps:1311.355680, Exploration:0.838002, Collision:0.024400/122 , Avg Loss:3.043413/1000, Avg Q Value:0.818464/795 
